id,smoker_pred,smoker_prob
172844,1,0.7683131
172845,1,0.66532826
172846,1,0.7363126
172847,1,0.5708443
172848,0,0.16288087
172849,0,0.25436062
172850,0,0.4849518
172851,1,0.59598404
172852,1,0.82195354
172853,1,0.5659793
172854,1,0.8260219
172855,1,0.5678972
172856,1,0.69848657
172857,0,0.077013895
172858,0,0.48680958
172859,1,0.8535278
172860,0,0.033904742
172861,0,0.011027624
172862,1,0.7179419
172863,0,0.017486924
172864,0,0.019706689
172865,0,0.016611457
172866,0,0.10703557
172867,1,0.86003065
172868,0,0.06890231
172869,1,0.8758602
172870,1,0.91231495
172871,0,0.044222668
172872,1,0.8548325
172873,1,0.61491734
172874,0,0.43013772
172875,0,0.0055623027
172876,0,0.0082221115
172877,0,0.08749916
172878,0,0.0039462703
172879,0,0.10130049
172880,1,0.70525914
172881,0,0.006861887
172882,0,0.01120237
172883,1,0.6682796
172884,0,0.0048993602
172885,0,0.35592532
172886,1,0.8148722
172887,1,0.7285618
172888,1,0.8006346
172889,1,0.5533255
172890,1,0.8484693
172891,0,0.43572283
172892,0,0.041821215
172893,1,0.5578602
172894,1,0.53833926
172895,0,0.12009534
172896,0,0.31071413
172897,0,0.024476957
172898,0,0.42617926
172899,1,0.82688636
172900,1,0.63687444
172901,1,0.6002186
172902,0,0.07100247
172903,0,0.48854983
172904,1,0.8174032
172905,0,0.17049895
172906,0,0.0021078365
172907,0,0.056648664
172908,1,0.8828522
172909,0,0.49436185
172910,0,0.019747987
172911,1,0.6089663
172912,1,0.79143757
172913,0,0.47778815
172914,0,0.005518622
172915,0,0.4011557
172916,1,0.67724293
172917,0,0.43818587
172918,1,0.669643
172919,0,0.006366692
172920,0,0.02030478
172921,0,0.18512243
172922,0,0.17803733
172923,1,0.5971225
172924,1,0.50136507
172925,0,0.17526235
172926,1,0.7882611
172927,1,0.63795155
172928,0,0.17659494
172929,1,0.57255435
172930,1,0.75820297
172931,0,0.2075453
172932,1,0.6898257
172933,0,0.0210748
172934,1,0.6018673
172935,1,0.6563395
172936,1,0.8431966
172937,0,0.034379024
172938,1,0.6413088
172939,1,0.83296734
172940,1,0.6072403
172941,0,0.3117354
172942,1,0.73392516
172943,0,0.372665
172944,0,0.06704334
172945,1,0.68958575
172946,0,0.08063216
172947,1,0.5965948
172948,0,0.38935074
172949,0,0.016223483
172950,0,0.38616565
172951,1,0.6333555
172952,0,0.008192992
172953,0,0.36963212
172954,1,0.8267889
172955,0,0.059242316
172956,0,0.46320236
172957,0,0.0059692995
172958,0,0.014688236
172959,0,0.0055574276
172960,0,0.0043820664
172961,0,0.42288518
172962,0,0.44023257
172963,0,0.14687651
172964,0,0.039427277
172965,0,0.00324075
172966,1,0.81631655
172967,0,0.4546031
172968,1,0.61849475
172969,1,0.6211967
172970,1,0.5620855
172971,0,0.41913885
172972,0,0.3330707
172973,1,0.85825455
172974,1,0.6951674
172975,1,0.6302874
172976,0,0.01910975
172977,1,0.6216252
172978,1,0.6997052
172979,1,0.60225314
172980,1,0.5096733
172981,1,0.76187164
172982,0,0.4568775
172983,1,0.74172586
172984,1,0.5440341
172985,0,0.10713868
172986,1,0.8455538
172987,0,0.4559815
172988,1,0.65275836
172989,0,0.15918663
172990,1,0.61637
172991,0,0.03962969
172992,0,0.41034526
172993,1,0.67231506
172994,0,0.013786293
172995,1,0.5347239
172996,0,0.04394589
172997,1,0.82723343
172998,0,0.018898556
172999,0,0.26666805
173000,1,0.68636
173001,1,0.7889566
173002,0,0.017052174
173003,0,0.106474824
173004,0,0.38670292
173005,0,0.020593518
173006,1,0.6888087
173007,0,0.42389396
173008,1,0.6334617
173009,0,0.3364668
173010,1,0.6638619
173011,1,0.5348632
173012,1,0.85441244
173013,0,0.33653626
173014,0,0.45111135
173015,1,0.7173691
173016,1,0.5889266
173017,0,0.011858606
173018,1,0.52559847
173019,1,0.71720415
173020,1,0.7061837
173021,0,0.02054461
173022,0,0.013180388
173023,1,0.8059003
173024,0,0.1377532
173025,0,0.30395386
173026,0,0.23210011
173027,1,0.6387849
173028,1,0.63901305
173029,0,0.24024485
173030,0,0.24586762
173031,0,0.06703413
173032,0,0.20327333
173033,0,0.17188784
173034,1,0.5844092
173035,0,0.4800824
173036,1,0.5217338
173037,1,0.82600933
173038,0,0.04241405
173039,1,0.8918882
173040,0,0.43929547
173041,1,0.8157059
173042,1,0.5241636
173043,0,0.07611395
173044,0,0.30175847
173045,0,0.34480408
173046,1,0.58441824
173047,0,0.3885697
173048,0,0.009404097
173049,1,0.6744571
173050,0,0.4196997
173051,0,0.045396414
173052,0,0.025916362
173053,0,0.040669937
173054,0,0.10197344
173055,0,0.052239478
173056,0,0.48080623
173057,1,0.8064989
173058,0,0.0071517634
173059,0,0.012190383
173060,0,0.10422722
173061,1,0.8298137
173062,1,0.6430385
173063,1,0.55764216
173064,0,0.19896193
173065,1,0.8207129
173066,0,0.28436595
173067,1,0.50894934
173068,1,0.7682205
173069,1,0.83053744
173070,0,0.33646047
173071,0,0.109093584
173072,1,0.89824456
173073,1,0.5926446
173074,1,0.55504763
173075,1,0.58375436
173076,1,0.8564201
173077,1,0.75253886
173078,0,0.20954804
173079,1,0.6455385
173080,0,0.08176077
173081,1,0.61001337
173082,1,0.8506524
173083,0,0.027529389
173084,1,0.5191693
173085,0,0.18917535
173086,1,0.6436928
173087,1,0.7532995
173088,0,0.02711282
173089,1,0.7442864
173090,0,0.4092367
173091,1,0.895986
173092,1,0.60120356
173093,1,0.7799714
173094,0,0.043174155
173095,0,0.20449165
173096,0,0.41913918
173097,0,0.017223405
173098,1,0.63019663
173099,0,0.21852927
173100,1,0.66456026
173101,0,0.022328336
173102,0,0.215219
173103,0,0.039286114
173104,1,0.8991449
173105,0,0.0043101124
173106,0,0.02067674
173107,1,0.7587295
173108,0,0.016030585
173109,0,0.064680405
173110,0,0.044965684
173111,0,0.02301356
173112,1,0.80580306
173113,1,0.58677465
173114,1,0.8870972
173115,0,0.4192408
173116,1,0.6094913
173117,1,0.67757857
173118,1,0.508274
173119,0,0.011245267
173120,0,0.047830313
173121,1,0.65997577
173122,1,0.80299246
173123,0,0.16913703
173124,0,0.008411542
173125,0,0.008724724
173126,1,0.6692042
173127,0,0.01075392
173128,1,0.7744393
173129,1,0.62473637
173130,0,0.15240172
173131,0,0.23171565
173132,0,0.011744983
173133,1,0.60661495
173134,1,0.70072794
173135,0,0.054149788
173136,0,0.4296403
173137,0,0.005615644
173138,1,0.65228236
173139,1,0.91700333
173140,1,0.6622696
173141,0,0.020369709
173142,1,0.5546258
173143,1,0.67068934
173144,1,0.8409877
173145,0,0.26287547
173146,1,0.8273597
173147,0,0.4286244
173148,0,0.13043192
173149,1,0.50539804
173150,0,0.41353908
173151,0,0.0015784063
173152,1,0.87103
173153,0,0.26223537
173154,1,0.8332338
173155,0,0.41729835
173156,0,0.4464557
173157,1,0.681738
173158,0,0.009580375
173159,1,0.69819814
173160,1,0.6709241
173161,0,0.004662081
173162,1,0.6729762
173163,1,0.8419721
173164,1,0.76314414
173165,1,0.8723347
173166,1,0.5258424
173167,0,0.44524106
173168,0,0.002682779
173169,0,0.39813244
173170,1,0.887018
173171,1,0.56475157
173172,1,0.6685421
173173,1,0.794498
173174,0,0.29588223
173175,1,0.8981544
173176,0,0.4504018
173177,0,0.0018359483
173178,0,0.3086972
173179,1,0.8424526
173180,1,0.77846605
173181,0,0.34579384
173182,0,0.017014021
173183,1,0.783281
173184,1,0.7904624
173185,1,0.6055811
173186,1,0.73382866
173187,1,0.82227236
173188,0,0.018789902
173189,1,0.7190641
173190,0,0.036501497
173191,1,0.78002656
173192,1,0.7662037
173193,0,0.108950906
173194,1,0.8473127
173195,0,0.4653589
173196,1,0.8482232
173197,1,0.55347407
173198,0,0.105925776
173199,1,0.6256726
173200,1,0.56934375
173201,0,0.018012216
173202,0,0.06328429
173203,1,0.676823
173204,1,0.64023787
173205,1,0.7909979
173206,0,0.41809532
173207,0,0.012926056
173208,1,0.8301061
173209,1,0.75978816
173210,0,0.46295568
173211,0,0.38408574
173212,0,0.008357597
173213,1,0.7745675
173214,0,0.43576723
173215,0,0.33500808
173216,0,0.008645244
173217,0,0.14551467
173218,1,0.6127226
173219,1,0.87128466
173220,1,0.55712676
173221,0,0.07145442
173222,1,0.7371987
173223,0,0.18429296
173224,1,0.81331074
173225,1,0.8152795
173226,0,0.3526784
173227,0,0.49137574
173228,0,0.08050489
173229,1,0.85175526
173230,0,0.2565821
173231,0,0.0333136
173232,1,0.5460047
173233,0,0.12700474
173234,0,0.21598683
173235,0,0.030693687
173236,0,0.08166814
173237,0,0.25054225
173238,1,0.6713939
173239,0,0.015082238
173240,0,0.30512255
173241,0,0.0040551294
173242,0,0.026423184
173243,0,0.46255463
173244,0,0.33155337
173245,1,0.6137176
173246,1,0.80693406
173247,0,0.2093225
173248,0,0.04686109
173249,1,0.9547154
173250,1,0.5453244
173251,1,0.7167985
173252,1,0.5503163
173253,1,0.5852149
173254,0,0.015209398
173255,0,0.109686166
173256,0,0.3886322
173257,1,0.6798451
173258,0,0.008253823
173259,0,0.36392862
173260,1,0.7568018
173261,1,0.7884014
173262,1,0.7705298
173263,1,0.56195694
173264,0,0.121291764
173265,1,0.6619334
173266,0,0.07096271
173267,1,0.8303066
173268,0,0.0076357215
173269,1,0.60903955
173270,1,0.5571051
173271,1,0.51526004
173272,1,0.7359518
173273,0,0.3810169
173274,0,0.045174293
173275,0,0.09018285
173276,0,0.416394
173277,1,0.9053612
173278,1,0.50519735
173279,0,0.44695005
173280,0,0.23446523
173281,0,0.27841848
173282,1,0.55674887
173283,1,0.5246247
173284,1,0.7177604
173285,0,0.057813615
173286,1,0.7694383
173287,1,0.633383
173288,0,0.053864274
173289,1,0.72551155
173290,0,0.0020311165
173291,1,0.80875796
173292,1,0.9120798
173293,1,0.6767122
173294,0,0.002009686
173295,0,0.35112867
173296,1,0.87205964
173297,0,0.017631708
173298,0,0.48190123
173299,1,0.8761091
173300,1,0.7847021
173301,0,0.3488268
173302,0,0.029372733
173303,0,0.03306076
173304,1,0.7033324
173305,0,0.005154713
173306,0,0.007027899
173307,1,0.7819313
173308,0,0.11454946
173309,0,0.090352066
173310,0,0.028303752
173311,0,0.36095157
173312,1,0.7007493
173313,0,0.2205682
173314,0,0.38415742
173315,0,0.23818307
173316,0,0.05777557
173317,0,0.48258856
173318,0,0.3480537
173319,1,0.54239106
173320,1,0.54722726
173321,1,0.80393416
173322,0,0.33966163
173323,1,0.86102325
173324,0,0.16030814
173325,0,0.016244303
173326,1,0.65013945
173327,1,0.7757207
173328,0,0.02114968
173329,0,0.001872585
173330,0,0.48652202
173331,1,0.6883892
173332,0,0.377521
173333,0,0.07360166
173334,0,0.18427317
173335,0,0.24165805
173336,1,0.904134
173337,0,0.47272852
173338,1,0.5998626
173339,1,0.8719234
173340,1,0.53367597
173341,0,0.18573663
173342,1,0.5682041
173343,0,0.21509244
173344,0,0.14892505
173345,0,0.0014051748
173346,0,0.42851043
173347,0,0.29775634
173348,1,0.7371088
173349,0,0.024619356
173350,0,0.15371463
173351,1,0.63105196
173352,0,0.2160347
173353,0,0.004014129
173354,1,0.6096578
173355,0,0.45237535
173356,1,0.87278074
173357,1,0.81404275
173358,0,0.0009506856
173359,0,0.26118824
173360,0,0.28102046
173361,0,0.06591319
173362,1,0.75752497
173363,0,0.018795911
173364,1,0.88200164
173365,1,0.6276748
173366,1,0.56693655
173367,1,0.7599118
173368,1,0.86340374
173369,0,0.36019844
173370,0,0.074462675
173371,0,0.10025916
173372,0,0.030036492
173373,0,0.072711036
173374,0,0.06059705
173375,1,0.62334603
173376,1,0.6820714
173377,1,0.71453166
173378,1,0.54115564
173379,0,0.4570938
173380,0,0.08346253
173381,1,0.6908155
173382,0,0.26220617
173383,0,0.17175037
173384,0,0.04513558
173385,0,0.00095318246
173386,0,0.026003469
173387,0,0.115558535
173388,0,0.40151554
173389,1,0.54629105
173390,0,0.08380221
173391,0,0.07596266
173392,0,0.026420552
173393,1,0.61444175
173394,1,0.65364003
173395,1,0.536134
173396,0,0.11058626
173397,0,0.33767095
173398,0,0.34680682
173399,1,0.80964583
173400,0,0.025750598
173401,1,0.66821265
173402,0,0.006887521
173403,0,0.0037097898
173404,0,0.49440125
173405,0,0.071394004
173406,0,0.0069237696
173407,1,0.6862037
173408,1,0.8104892
173409,0,0.06254466
173410,0,0.043412328
173411,0,0.034327064
173412,1,0.83330375
173413,0,0.021852791
173414,1,0.7163731
173415,0,0.15614821
173416,1,0.6917001
173417,0,0.22888559
173418,0,0.0038867723
173419,0,0.014773036
173420,1,0.6291365
173421,0,0.06905095
173422,1,0.7592313
173423,1,0.78924286
173424,0,0.22070484
173425,1,0.8449249
173426,0,0.35379478
173427,0,0.012761658
173428,1,0.5447179
173429,0,0.025124878
173430,1,0.7668723
173431,0,0.033465587
173432,0,0.008604359
173433,0,0.33661032
173434,0,0.0024251507
173435,0,0.38319325
173436,0,0.039649494
173437,0,0.32247162
173438,0,0.011082237
173439,0,0.3531739
173440,1,0.5777141
173441,0,0.040049523
173442,1,0.5413812
173443,0,0.23717186
173444,1,0.67520773
173445,1,0.59465563
173446,0,0.060941402
173447,0,0.41649398
173448,1,0.50996387
173449,1,0.80686814
173450,0,0.020151138
173451,0,0.01462179
173452,1,0.6848578
173453,0,0.024132732
173454,0,0.060425486
173455,1,0.5683315
173456,1,0.8893608
173457,1,0.82624745
173458,0,0.47878316
173459,0,0.45864123
173460,1,0.57775354
173461,0,0.47125864
173462,0,0.0029684813
173463,0,0.05473486
173464,1,0.9185264
173465,1,0.7035324
173466,1,0.88933414
173467,0,0.0063055833
173468,0,0.03573927
173469,0,0.05860089
173470,0,0.06949979
173471,0,0.17861015
173472,0,0.013266844
173473,0,0.4773039
173474,0,0.019973172
173475,1,0.64698154
173476,0,0.42956668
173477,0,0.44999167
173478,1,0.6446018
173479,1,0.78203213
173480,1,0.7947388
173481,0,0.3670954
173482,1,0.5996812
173483,0,0.27080894
173484,0,0.34520808
173485,0,0.21511859
173486,1,0.68112355
173487,1,0.8217748
173488,0,0.3183233
173489,0,0.0026186411
173490,0,0.3959629
173491,0,0.3515618
173492,1,0.6803964
173493,0,0.3503934
173494,1,0.83467615
173495,1,0.591981
173496,1,0.66012895
173497,0,0.32634097
173498,0,0.10955381
173499,0,0.020783596
173500,0,0.004561365
173501,0,0.028234629
173502,1,0.71162724
173503,0,0.16037837
173504,0,0.02334429
173505,1,0.90995616
173506,0,0.038532402
173507,0,0.39393666
173508,1,0.5250778
173509,0,0.24294113
173510,0,0.015832527
173511,0,0.42332113
173512,1,0.8125145
173513,1,0.6292634
173514,0,0.34391776
173515,0,0.47130996
173516,1,0.77760714
173517,0,0.0021951008
173518,0,0.00907553
173519,1,0.5424041
173520,1,0.73683864
173521,1,0.826138
173522,1,0.8098553
173523,1,0.5474771
173524,1,0.74981576
173525,0,0.2176199
173526,0,0.17814097
173527,1,0.5778103
173528,1,0.75854
173529,1,0.66918975
173530,1,0.8143588
173531,1,0.70933926
173532,1,0.8839467
173533,0,0.37261093
173534,1,0.7577757
173535,1,0.5398828
173536,1,0.65246284
173537,0,0.4764405
173538,0,0.007777909
173539,1,0.64529663
173540,1,0.83297735
173541,1,0.5289446
173542,0,0.08738369
173543,1,0.5698053
173544,0,0.02020325
173545,1,0.6726842
173546,1,0.616938
173547,0,0.35349733
173548,1,0.81030226
173549,1,0.63656586
173550,1,0.5023645
173551,0,0.4657558
173552,0,0.45265827
173553,0,0.19581848
173554,1,0.696846
173555,1,0.62237227
173556,1,0.78692436
173557,1,0.6949064
173558,0,0.3518021
173559,1,0.7177572
173560,1,0.6154815
173561,0,0.20209914
173562,0,0.018520197
173563,0,0.0032946921
173564,1,0.8037249
173565,0,0.4171236
173566,1,0.80251855
173567,1,0.66244787
173568,0,0.18743466
173569,1,0.87504065
173570,1,0.69043106
173571,0,0.025650263
173572,1,0.59872854
173573,0,0.25238842
173574,1,0.7052057
173575,0,0.033991937
173576,1,0.7071404
173577,1,0.7114559
173578,1,0.6770398
173579,1,0.797753
173580,0,0.1847258
173581,0,0.16000141
173582,1,0.88551676
173583,0,0.026333392
173584,0,0.016466692
173585,0,0.34760514
173586,0,0.0067485077
173587,0,0.0029758585
173588,1,0.78927404
173589,0,0.018032495
173590,0,0.042003848
173591,1,0.51676863
173592,0,0.051292323
173593,1,0.81782365
173594,0,0.020091558
173595,1,0.69296634
173596,1,0.7703182
173597,0,0.41106698
173598,0,0.0057824748
173599,1,0.52878076
173600,0,0.055361588
173601,0,0.006121899
173602,0,0.07804119
173603,1,0.6070996
173604,1,0.81575197
173605,0,0.0010078326
173606,1,0.7680751
173607,1,0.89066637
173608,1,0.52149516
173609,1,0.89316446
173610,0,0.38873228
173611,0,0.4909001
173612,0,0.016675904
173613,0,0.48031777
173614,0,0.23339167
173615,0,0.013069973
173616,1,0.5662439
173617,1,0.79247427
173618,1,0.621655
173619,1,0.8204567
173620,1,0.56787866
173621,0,0.009554236
173622,0,0.15377676
173623,1,0.5146601
173624,1,0.8069893
173625,0,0.096149094
173626,0,0.03822376
173627,0,0.07979233
173628,1,0.7865558
173629,1,0.5778725
173630,1,0.67488486
173631,0,0.28383934
173632,0,0.009918267
173633,1,0.89833105
173634,0,0.010429175
173635,1,0.7986421
173636,1,0.76038486
173637,0,0.13551858
173638,1,0.64329654
173639,0,0.05367756
173640,1,0.57845753
173641,1,0.644143
173642,0,0.19791801
173643,1,0.7623062
173644,1,0.79612637
173645,0,0.015206605
173646,0,0.21976238
173647,0,0.23160353
173648,0,0.46576113
173649,0,0.00085567235
173650,0,0.017465537
173651,0,0.43471697
173652,0,0.016852994
173653,0,0.0069367923
173654,1,0.7741086
173655,1,0.5846326
173656,0,0.035607286
173657,1,0.73160213
173658,0,0.0039923317
173659,0,0.4120306
173660,0,0.1885756
173661,1,0.54966223
173662,0,0.3626003
173663,0,0.098512106
173664,1,0.77403367
173665,0,0.40534547
173666,0,0.037297487
173667,1,0.69502604
173668,0,0.11930531
173669,0,0.003247962
173670,0,0.060877822
173671,1,0.5623575
173672,0,0.24137236
173673,1,0.6186385
173674,1,0.56328875
173675,0,0.058660675
173676,1,0.80379593
173677,0,0.31144187
173678,0,0.17917705
173679,1,0.83014655
173680,1,0.54960066
173681,1,0.7348833
173682,0,0.0057662604
173683,0,0.01917611
173684,0,0.010305275
173685,0,0.0075520216
173686,0,0.4229004
173687,0,0.32033432
173688,1,0.901398
173689,0,0.040261064
173690,0,0.16254017
173691,1,0.83401185
173692,1,0.77482086
173693,0,0.07850912
173694,1,0.80736315
173695,1,0.78456604
173696,0,0.031324517
173697,1,0.6899689
173698,0,0.41756588
173699,0,0.013939814
173700,1,0.7401893
173701,1,0.7854175
173702,1,0.6688514
173703,1,0.5039389
173704,0,0.43242425
173705,1,0.8137804
173706,1,0.7983959
173707,1,0.85690546
173708,0,0.46715644
173709,1,0.7490071
173710,0,0.16933967
173711,1,0.509083
173712,0,0.11555907
173713,0,0.025414526
173714,1,0.62526023
173715,1,0.8047478
173716,1,0.7134927
173717,1,0.6169861
173718,1,0.6230611
173719,1,0.67564636
173720,0,0.0051211896
173721,0,0.09935585
173722,0,0.06043848
173723,1,0.8205537
173724,0,0.20448591
173725,0,0.020194663
173726,1,0.76014924
173727,0,0.013673128
173728,0,0.013563891
173729,0,0.4282453
173730,1,0.68789715
173731,0,0.09496899
173732,1,0.6756841
173733,1,0.65993285
173734,0,0.028091436
173735,1,0.76544464
173736,0,0.039032213
173737,1,0.86053264
173738,1,0.7874821
173739,1,0.79203814
173740,0,0.056359287
173741,1,0.7881959
173742,0,0.28070673
173743,1,0.80372876
173744,0,0.23000745
173745,1,0.8602699
173746,0,0.15180425
173747,0,0.10140237
173748,0,0.4110235
173749,1,0.6412477
173750,1,0.6629019
173751,0,0.027475761
173752,1,0.6507839
173753,0,0.050894182
173754,0,0.054686695
173755,1,0.7320972
173756,0,0.014962414
173757,0,0.015570772
173758,0,0.041835826
173759,1,0.60077506
173760,0,0.02528136
173761,0,0.37565887
173762,0,0.012359717
173763,0,0.0017646579
173764,0,0.3148001
173765,0,0.02191608
173766,1,0.8774207
173767,1,0.66104007
173768,0,0.4792295
173769,0,0.067493625
173770,1,0.59073514
173771,1,0.8167783
173772,1,0.7296648
173773,1,0.5793313
173774,1,0.67913127
173775,0,0.08449748
173776,0,0.20268925
173777,0,0.4797093
173778,1,0.7299143
173779,0,0.008328178
173780,1,0.5509209
173781,0,0.013414692
173782,1,0.80320495
173783,0,0.45892274
173784,0,0.41513893
173785,1,0.83168757
173786,1,0.93278027
173787,1,0.7242839
173788,0,0.021293392
173789,0,0.42015985
173790,1,0.71205705
173791,1,0.606185
173792,0,0.013952935
173793,1,0.79760915
173794,1,0.5582513
173795,0,0.25233072
173796,1,0.8957483
173797,0,0.4154903
173798,1,0.58972263
173799,0,0.004070536
173800,0,0.41822496
173801,0,0.04328726
173802,0,0.22400163
173803,0,0.13419573
173804,0,0.00279386
173805,0,0.029993553
173806,1,0.856216
173807,0,0.0046148896
173808,0,0.14116232
173809,0,0.075291626
173810,0,0.3733484
173811,0,0.015051096
173812,0,0.020713747
173813,1,0.888774
173814,0,0.08980688
173815,0,0.4612089
173816,1,0.8623785
173817,1,0.62136483
173818,0,0.011227063
173819,0,0.26747507
173820,1,0.61989945
173821,0,0.06446102
173822,1,0.5937471
173823,0,0.44799125
173824,0,0.032266296
173825,1,0.732682
173826,1,0.87658024
173827,1,0.59111696
173828,0,0.0061201965
173829,0,0.16876514
173830,1,0.5560691
173831,1,0.7865732
173832,1,0.5456675
173833,0,0.40105513
173834,1,0.6377936
173835,0,0.08114513
173836,0,0.023070019
173837,0,0.47787923
173838,1,0.5827829
173839,1,0.6295996
173840,0,0.0009006874
173841,1,0.7908918
173842,0,0.31249738
173843,0,0.47721627
173844,1,0.8221023
173845,1,0.843181
173846,1,0.8948089
173847,1,0.6019286
173848,1,0.6772705
173849,0,0.006100938
173850,0,0.023177203
173851,0,0.03645814
173852,1,0.6551945
173853,1,0.77500343
173854,1,0.5055505
173855,0,0.008461298
173856,0,0.14953162
173857,1,0.7304133
173858,1,0.56970644
173859,1,0.8672545
173860,0,0.04787427
173861,1,0.8265875
173862,1,0.6517006
173863,1,0.72762346
173864,1,0.87939876
173865,0,0.39062908
173866,0,0.37483436
173867,0,0.013140247
173868,1,0.7943518
173869,0,0.30957577
173870,0,0.029833492
173871,0,0.11983254
173872,1,0.81786394
173873,1,0.6619359
173874,0,0.48917595
173875,1,0.81664586
173876,0,0.013622328
173877,1,0.71442455
173878,0,0.017084302
173879,1,0.74190223
173880,1,0.78012997
173881,0,0.13370955
173882,0,0.15376137
173883,1,0.5881703
173884,1,0.7159397
173885,1,0.8945028
173886,1,0.5615964
173887,0,0.25060004
173888,1,0.77830887
173889,1,0.6356296
173890,0,0.0010470857
173891,1,0.7064674
173892,0,0.42948997
173893,0,0.43285984
173894,0,0.07856293
173895,0,0.026461044
173896,0,0.46357444
173897,1,0.7618583
173898,1,0.84849
173899,1,0.7122872
173900,1,0.6247157
173901,0,0.022465492
173902,0,0.03316779
173903,1,0.79956007
173904,1,0.5002442
173905,0,0.33541167
173906,0,0.07205706
173907,1,0.5075207
173908,0,0.02540983
173909,0,0.0008456462
173910,0,0.12940256
173911,1,0.7968209
173912,0,0.41886714
173913,1,0.77251333
173914,0,0.4929731
173915,1,0.5483978
173916,0,0.4741883
173917,1,0.6882074
173918,0,0.3378523
173919,1,0.59971315
173920,0,0.32643002
173921,0,0.26050517
173922,1,0.5907329
173923,0,0.30325618
173924,1,0.8716731
173925,1,0.62282306
173926,0,0.03569007
173927,0,0.17143533
173928,1,0.86439
173929,0,0.002894439
173930,1,0.5671351
173931,1,0.62975436
173932,1,0.5597246
173933,0,0.020297103
173934,0,0.06332841
173935,0,0.0073736184
173936,1,0.71092373
173937,1,0.97729796
173938,1,0.5335156
173939,0,0.16746718
173940,0,0.36124107
173941,1,0.64792246
173942,0,0.007853486
173943,1,0.802644
173944,0,0.43176642
173945,1,0.6929929
173946,0,0.010322486
173947,1,0.85778457
173948,0,0.014510636
173949,1,0.8369664
173950,1,0.63567203
173951,1,0.751771
173952,1,0.80488145
173953,1,0.7604656
173954,0,0.36977428
173955,1,0.71020854
173956,1,0.7645712
173957,1,0.7324116
173958,1,0.54024947
173959,0,0.008202906
173960,1,0.74424165
173961,0,0.49793217
173962,1,0.73017514
173963,0,0.17979391
173964,1,0.53187835
173965,0,0.06576291
173966,1,0.7194939
173967,0,0.48271683
173968,1,0.76629883
173969,0,0.036840886
173970,0,0.2270961
173971,0,0.10257559
173972,1,0.80193603
173973,0,0.101316184
173974,0,0.012118411
173975,1,0.88204813
173976,1,0.87596226
173977,1,0.76441664
173978,1,0.7975095
173979,1,0.69229937
173980,1,0.82970685
173981,1,0.74123913
173982,0,0.06261484
173983,0,0.17952317
173984,1,0.5399767
173985,1,0.8109864
173986,1,0.88567865
173987,0,0.14109114
173988,1,0.7740863
173989,0,0.13679115
173990,1,0.6577054
173991,1,0.74431485
173992,0,0.21424739
173993,0,0.16768375
173994,0,0.06307826
173995,0,0.4867079
173996,1,0.5341091
173997,0,0.0047017895
173998,1,0.6894022
173999,1,0.7429782
174000,0,0.0966711
174001,1,0.6139632
174002,1,0.69147307
174003,0,0.13800634
174004,0,0.23982756
174005,1,0.67761725
174006,1,0.82444537
174007,0,0.26928836
174008,1,0.7037636
174009,0,0.03524552
174010,1,0.5296809
174011,0,0.05653328
174012,1,0.5998644
174013,0,0.09811491
174014,0,0.025796084
174015,0,0.2626204
174016,0,0.0110775335
174017,0,0.0015816817
174018,0,0.37248054
174019,0,0.018979901
174020,1,0.6503956
174021,1,0.7067137
174022,0,0.051856276
174023,1,0.7835786
174024,0,0.37684375
174025,0,0.03217273
174026,0,0.020911673
174027,1,0.6673501
174028,0,0.0029463673
174029,0,0.14522931
174030,0,0.011159809
174031,0,0.10585006
174032,1,0.6097686
174033,1,0.93327457
174034,0,0.007523128
174035,0,0.24109882
174036,1,0.5831025
174037,1,0.9301498
174038,1,0.61469036
174039,0,0.33125606
174040,1,0.6424169
174041,0,0.39431193
174042,0,0.0653996
174043,0,0.31531942
174044,0,0.33830586
174045,1,0.55035585
174046,0,0.02043298
174047,0,0.002838763
174048,1,0.67791843
174049,1,0.6576009
174050,1,0.8375991
174051,0,0.0005678077
174052,1,0.8239654
174053,1,0.72699034
174054,0,0.08217166
174055,1,0.7402838
174056,1,0.7404873
174057,0,0.42363977
174058,1,0.91181093
174059,0,0.0092161475
174060,0,0.013593916
174061,1,0.6844928
174062,1,0.8207183
174063,1,0.6652466
174064,0,0.010570823
174065,0,0.02393631
174066,0,0.07610941
174067,1,0.8308381
174068,0,0.011539582
174069,0,0.0113899065
174070,1,0.7776489
174071,1,0.5608081
174072,0,0.056506686
174073,0,0.10390871
174074,1,0.8188242
174075,1,0.7267961
174076,1,0.73770756
174077,0,0.010429115
174078,0,0.412303
174079,0,0.016915023
174080,0,0.0056304275
174081,0,0.34578818
174082,1,0.6174738
174083,0,0.07407672
174084,1,0.72578436
174085,1,0.9072557
174086,0,0.02853711
174087,0,0.014235741
174088,0,0.0494198
174089,1,0.5337888
174090,1,0.73811525
174091,0,0.03482011
174092,1,0.65171117
174093,1,0.8734033
174094,0,0.17517966
174095,0,0.014087707
174096,0,0.19310631
174097,0,0.49722326
174098,0,0.4135021
174099,0,0.096901074
174100,1,0.59980625
174101,1,0.87520033
174102,0,0.27637738
174103,0,0.41074738
174104,0,0.05126344
174105,1,0.7960399
174106,0,0.2986225
174107,1,0.8212689
174108,1,0.6439389
174109,1,0.8896249
174110,1,0.53953934
174111,1,0.67882574
174112,1,0.58742434
174113,0,0.010030171
